step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2924,2821424,11696,0.06308368684278282,0.5,0.9857142857142858
2925,2822196,11700,0.13785782234505087,0.75,0.9871794871794872
2926,2822712,11704,0.09579248728283143,0.75,0.9782608695652174
2927,2823612,11708,0.08505228541581902,0.25,0.956989247311828
2928,2824352,11712,0.10316440913970487,1.0,1.0
2929,2825252,11716,0.10886043965853362,0.75,0.9836065573770492
2930,2826088,11720,0.06756825179000847,0.5,0.9649122807017544
2931,2827820,11724,0.10217203205772185,0.75,0.9917355371900827
2932,2828368,11728,0.09037980583319175,1.0,1.0
2933,2828884,11732,0.09697992863265209,0.75,0.9852941176470589
2934,2829880,11736,0.07901912124573195,0.5,0.9795918367346939
2935,2830684,11740,0.0762649530329908,1.0,1.0
2936,2831648,11744,0.09372542570238473,0.75,0.9696969696969697
2937,2832900,11748,0.08571625678779839,0.75,0.9901960784313726
2938,2833832,11752,0.11183340117958461,0.75,0.9824561403508771
2939,2834284,11756,0.12569839523574736,0.75,0.9846153846153847
2940,2834928,11760,0.09839143054425185,0.5,0.979381443298969
2941,2835860,11764,0.08477023156405,1.0,1.0
2942,2836376,11768,0.10825537486336474,0.75,0.9821428571428571
2943,2837020,11772,0.13063917813792944,0.75,0.9907407407407407
2944,2837984,11776,0.108095773551843,1.0,1.0
2945,2839012,11780,0.0858251224666401,0.5,0.9881656804733728
2946,2839528,11784,0.11335048460558911,0.75,0.9864864864864865
2947,2840460,11788,0.11775761627717402,0.5,0.983739837398374
2948,2841360,11792,0.10167027017181174,0.5,0.9696969696969697
2949,2841972,11796,0.14286385550814332,0.75,0.972972972972973
2950,2842552,11800,0.09974155912467914,1.0,1.0
2951,2844476,11804,0.0763704330999482,0.75,0.9803921568627451
2952,2845184,11808,0.1363501454034268,0.5,0.9733333333333334
2953,2845796,11812,0.07367179004788141,0.5,0.9701492537313433
2954,2846408,11816,0.1283251787558597,0.75,0.9904761904761905
2955,2847212,11820,0.11594025550700274,1.0,1.0
2956,2847728,11824,0.10129865166497048,0.5,0.8723404255319149
2957,2848628,11828,0.0926806704766058,0.5,0.9696969696969697
2958,2850904,11832,0.0805488132175263,0.5,0.9861111111111112
2959,2851324,11836,0.130093189978228,0.75,0.9821428571428571
2960,2852064,11840,0.07366430204108255,0.5,0.9545454545454546
2961,2853156,11844,0.07547667049962878,0.5,0.9726027397260274
2962,2854312,11848,0.06122838316012743,0.5,0.978021978021978
2963,2855244,11852,0.11868083202585965,0.5,0.9834710743801653
2964,2855984,11856,0.09150215990375296,0.75,0.972972972972973
2965,2856884,11860,0.11495551733092167,0.75,0.9894736842105263
2966,2857368,11864,0.1146254332817839,0.75,0.98
2967,2859836,11868,0.0852402472147217,1.0,1.0
2968,2860960,11872,0.09996638234534697,0.75,0.9866666666666667
2969,2861604,11876,0.10112439001060228,0.5,0.96
2970,2862856,11880,0.07557113002412695,0.75,0.9888888888888889
2971,2863660,11884,0.10654684400386781,0.25,0.9464285714285714
2972,2864368,11888,0.09044150107746961,0.75,0.9655172413793104
2973,2866036,11892,0.1150517190538909,0.5,0.9863945578231292
2974,2866488,11896,0.13413141081079222,1.0,1.0
2975,2867260,11900,0.131961467627881,0.5,0.9823008849557522
2976,2868256,11904,0.09271084780987238,0.75,0.991869918699187
2977,2868900,11908,0.14407396762837485,0.5,0.9753086419753086
2978,2869960,11912,0.09436590082139673,0.75,0.9117647058823529
2979,2870924,11916,0.10317832685220359,0.5,0.9743589743589743
2980,2871952,11920,0.07315590898455812,0.25,0.9318181818181818
2981,2874324,11924,0.07597882012369303,0.5,0.9803921568627451
2982,2875640,11928,0.11585519248031612,0.5,0.9887005649717514
2983,2876188,11932,0.09399617171355296,0.75,0.9876543209876543
2984,2877856,11936,0.10855295975002108,0.5,0.9726027397260274
2985,2878628,11940,0.09565570212348516,0.75,0.9743589743589743
2986,2879336,11944,0.0923518715298361,0.75,0.9852941176470589
2987,2879852,11948,0.10776924420362671,0.75,0.9807692307692307
2988,2880688,11952,0.07603320039953913,0.5,0.9809523809523809
2989,2882260,11956,0.07744758876000357,0.5,0.9716981132075472
2990,2883576,11960,0.11986515446400678,0.0,0.9607843137254902
2991,2884700,11964,0.1313470087662277,0.25,0.926829268292683
2992,2885184,11968,0.1541331878317394,0.75,0.9830508474576272
2993,2886532,11972,0.1219241425879159,0.75,0.9885057471264368
2994,2888776,11976,0.0805298495295225,0.25,0.967391304347826
2995,2889548,11980,0.10402336374235267,0.75,0.9891304347826086
2996,2890160,11984,0.11701825430136364,0.25,0.9464285714285714
2997,2890772,11988,0.11645831928513255,0.75,0.9902912621359223
2998,2891512,11992,0.12638527556910092,1.0,1.0
2999,2892348,11996,0.12309787605478606,0.75,0.9879518072289156
3000,2893504,12000,0.10916318594322127,0.5,0.9565217391304348
3001,2894180,12004,0.09759718163377692,0.75,0.9807692307692307
3002,2894824,12008,0.1157707812172059,0.5,0.8923076923076924
3003,2895500,12012,0.07086415276154046,1.0,1.0
3004,2896304,12016,0.08208660016577701,0.25,0.9347826086956522
3005,2897012,12020,0.09769379556287507,1.0,1.0
3006,2898040,12024,0.0635818108718766,0.5,0.9722222222222222
3007,2898428,12028,0.09371647176344355,0.25,0.9142857142857143
3008,2899168,12032,0.12074653835186765,1.0,1.0
3009,2899812,12036,0.10755939330003872,0.5,0.9607843137254902
3010,2902056,12040,0.13230502281262438,0.25,0.9734513274336283
3011,2902796,12044,0.11830258019093431,0.5,0.9722222222222222
3012,2903728,12048,0.11467578320344568,0.75,0.9929078014184397
3013,2905684,12052,0.06694946040301507,0.5,0.9809523809523809
3014,2908312,12056,0.0782640306703501,0.5,0.9864864864864865
3015,2909244,12060,0.08983897149310074,1.0,1.0
3016,2909664,12064,0.1141450257007398,0.75,0.9821428571428571
3017,2910436,12068,0.09956050594231342,1.0,1.0
3018,2911016,12072,0.07912286193957108,0.5,0.9661016949152542
3019,2911756,12076,0.09875004414060254,0.75,0.9906542056074766
3020,2913328,12080,0.10565410063994629,1.0,1.0
3021,2914004,12084,0.10752013799551446,0.5,0.9066666666666666
3022,2914424,12088,0.09457104891291529,0.75,0.96875
3023,2915932,12092,0.09192932695060517,0.5,0.9852941176470589
3024,2917440,12096,0.10857216651092721,0.5,0.9625
3025,2918308,12100,0.11537070810324056,0.75,0.9929078014184397
3026,2919112,12104,0.08343270484611043,0.5,0.9813084112149533
3027,2919884,12108,0.10662084690985085,1.0,1.0
3028,2920784,12112,0.12404675717722832,0.25,0.9583333333333334
3029,2921332,12116,0.09920560881812024,1.0,1.0
3030,2922488,12120,0.0938333000659977,0.75,0.99375
3031,2923452,12124,0.060670030958273134,0.75,0.9743589743589743
3032,2924160,12128,0.0979056929446272,0.5,0.9726027397260274
3033,2925124,12132,0.08588437296708437,0.75,0.9882352941176471
3034,2925832,12136,0.1546019396516458,0.75,0.9896907216494846
3035,2926668,12140,0.10034197223965122,0.75,0.9913793103448276
3036,2927952,12144,0.09462260378858547,0.75,0.9787234042553191
3037,2928500,12148,0.1121136841604139,1.0,1.0
3038,2929400,12152,0.07264177984790209,0.75,0.991304347826087
3039,2930108,12156,0.10707321981730568,0.5,0.9775280898876404
3040,2930656,12160,0.11152698654762476,0.75,0.9880952380952381
3041,2931204,12164,0.10404416119077631,0.5,0.9696969696969697
3042,2931912,12168,0.06904919019994532,1.0,1.0
3043,2932620,12172,0.13234275537638693,0.5,0.9726027397260274
3044,2933616,12176,0.11505147865173532,1.0,1.0
3045,2934900,12180,0.09637841421043655,0.75,0.9897959183673469
3046,2935576,12184,0.11449473541407107,1.0,1.0
3047,2936732,12188,0.0892555263596097,0.5,0.9753086419753086
3048,2937312,12192,0.1453135652215598,0.25,0.9482758620689655
3049,2938148,12196,0.10399322967259259,0.75,0.989247311827957
3050,2939240,12200,0.1235746067669039,0.5,0.974025974025974
3051,2940076,12204,0.1264653794815245,0.25,0.9516129032258065
3052,2941072,12208,0.08058120904630237,0.75,0.975
3053,2942612,12212,0.09719972604252138,1.0,1.0
3054,2943576,12216,0.09877914763581257,1.0,1.0
3055,2944828,12220,0.08986816750619561,0.75,0.9787234042553191
3056,2946112,12224,0.07541183876017707,0.75,0.9915966386554622
3057,2946884,12228,0.09642367093885251,0.75,0.9848484848484849
3058,2947592,12232,0.1241542413165432,0.75,0.978494623655914
3059,2948108,12236,0.1338487654038175,0.75,0.9791666666666666
3060,2949072,12240,0.10550556440528304,0.5,0.9714285714285714
3061,2949556,12244,0.13158244551517936,0.75,0.9864864864864865
3062,2950584,12248,0.09956791121876689,0.75,0.96
3063,2951324,12252,0.0847851768415911,0.75,0.9901960784313726
3064,2952512,12256,0.09788945901291206,0.75,0.98989898989899
3065,2954628,12260,0.1246186570833384,0.5,0.9859154929577465
3066,2955624,12264,0.12066921281416702,0.75,0.993006993006993
3067,2956300,12268,0.09386093059817376,0.75,0.9895833333333334
3068,2957008,12272,0.09457165223711374,0.75,0.9900990099009901
3069,2957428,12276,0.1367135466535887,0.75,0.975609756097561
3070,2958872,12280,0.08740216367417311,0.75,0.9649122807017544
3071,2959388,12284,0.09823071607300783,0.5,0.96875
3072,2960352,12288,0.1169937879188034,0.5,0.9722222222222222
3073,2961220,12292,0.12390686337348181,1.0,1.0
3074,2962152,12296,0.07244200858728535,0.75,0.9875
3075,2963340,12300,0.08451238521256095,0.5,0.9714285714285714
3076,2964112,12304,0.10414474584729445,0.5,0.9775280898876404
3077,2965044,12308,0.09789703528721184,1.0,1.0
3078,2966936,12312,0.09224432566711911,0.5,0.984
3079,2967644,12316,0.08375879985258719,0.75,0.9896907216494846
3080,2968448,12320,0.09928935599494478,0.5,0.9819819819819819
3081,2969028,12324,0.11516105647482439,1.0,1.0
3082,2970472,12328,0.11369392349378143,0.5,0.9805825242718447
3083,2971468,12332,0.10486717373327224,0.25,0.9285714285714286
3084,2972400,12336,0.10497438917303624,1.0,1.0
3085,2973652,12340,0.10829552012801291,0.5,0.9813084112149533
3086,2974520,12344,0.06919310102799707,0.5,0.9770114942528736
3087,2975612,12348,0.08753767709207334,0.25,0.9776119402985075
3088,2976512,12352,0.08927012276513412,0.25,0.96
3089,2977284,12356,0.10416172382839951,1.0,1.0
3090,2978120,12360,0.09471539820186618,0.5,0.9692307692307692
3091,2979500,12364,0.09388786185558624,0.75,0.98989898989899
3092,2981488,12368,0.07083202148347009,0.25,0.96875
3093,2981972,12372,0.10711208247962108,0.5,0.9775280898876404
3094,2982680,12376,0.11363837243478664,0.75,0.9861111111111112
3095,2983740,12380,0.08944798846675533,0.75,0.9807692307692307
3096,2985504,12384,0.07828168466352949,0.5,0.9682539682539683
3097,2987332,12388,0.08110238261549443,0.0,0.8987341772151899
3098,2987944,12392,0.11091004250103359,0.75,0.9782608695652174
3099,2988652,12396,0.10461540535468622,1.0,1.0
3100,2989680,12400,0.11223025506546369,0.25,0.9540229885057471
3101,2990644,12404,0.09016491492499913,0.5,0.9869281045751634
3102,2992760,12408,0.08328587789162147,0.75,0.991869918699187
3103,2993244,12412,0.12607383289502433,0.75,0.9846153846153847
3104,2994016,12416,0.10869724801656294,1.0,1.0
3105,2994980,12420,0.14370270379069264,0.5,0.9761904761904762
3106,2995592,12424,0.10522785318197735,0.75,0.9814814814814815
3107,2996396,12428,0.08390099341887987,0.5,0.9803921568627451
3108,2997424,12432,0.07505759213163989,0.75,0.9911504424778761
3109,2998708,12436,0.06758158046987785,0.25,0.9285714285714286
3110,2999320,12440,0.13331588030586863,1.0,1.0
3111,3000220,12444,0.09209279731147545,0.5,0.9753086419753086
3112,3000768,12448,0.11694834916014407,1.0,1.0
3113,3002244,12452,0.0834017736700922,0.75,0.990990990990991
3114,3003208,12456,0.10281125242398678,0.75,0.975609756097561
3115,3004076,12460,0.11075303186840024,0.75,0.9896907216494846
3116,3005008,12464,0.08840363449564473,0.75,0.9947916666666666
3117,3005588,12468,0.10017104632003725,0.75,0.9861111111111112
3118,3006264,12472,0.09434146221733775,1.0,1.0
3119,3007228,12476,0.10583794852803871,0.75,0.9921875
3120,3007776,12480,0.11835190724356923,0.75,0.9824561403508771
3121,3008580,12484,0.11417879475577486,0.5,0.9583333333333334
3122,3009352,12488,0.0757212142261816,0.75,0.9902912621359223
3123,3010604,12492,0.0921137796191778,1.0,1.0
3124,3012016,12496,0.045795352952428606,0.5,0.9811320754716981
3125,3012788,12500,0.10873427834140587,0.25,0.96
3126,3013848,12504,0.08448246139883353,0.75,0.975609756097561
3127,3014620,12508,0.0991720660060968,0.5,0.9782608695652174
3128,3015488,12512,0.13264396246419322,1.0,1.0
3129,3016388,12516,0.12694832605011175,0.5,0.9895287958115183
3130,3017480,12520,0.10634802846291787,0.75,0.9886363636363636
3131,3018444,12524,0.11669962588038764,0.75,0.9827586206896551
3132,3019280,12528,0.13823656114733532,0.75,0.9938271604938271
3133,3021204,12532,0.08533760658038708,0.5,0.9777777777777777
3134,3021784,12536,0.10478264905076254,0.75,0.9864864864864865
3135,3023132,12540,0.08518073485777918,0.5,0.9696969696969697
3136,3023584,12544,0.10780961207071992,0.75,0.9722222222222222
3137,3025732,12548,0.06982755645835319,0.25,0.9808917197452229
3138,3027848,12552,0.07780296224577068,0.5,0.976
3139,3028748,12556,0.13147129216799436,0.25,0.967032967032967
3140,3029648,12560,0.10252753808819999,0.75,0.9871794871794872
3141,3030228,12564,0.12958245630302642,1.0,1.0
3142,3030968,12568,0.11586940856400664,0.75,0.9803921568627451
3143,3032060,12572,0.11210719285275098,0.0,0.9735099337748344
3144,3033664,12576,0.08414055344248052,0.25,0.9743589743589743
3145,3034308,12580,0.14167845342825552,0.5,0.974025974025974
3146,3035272,12584,0.13531950846655932,0.5,0.9884393063583815
3147,3036332,12588,0.08300781570426978,0.75,0.9827586206896551
3148,3037104,12592,0.09544526620152492,0.75,0.9901960784313726
3149,3038036,12596,0.09031532037396953,0.75,0.9887640449438202
3150,3039064,12600,0.0964898590605113,0.5,0.9758064516129032
3151,3040028,12604,0.11148248484646639,0.75,0.992
3152,3040416,12608,0.12279888371953895,0.75,0.9818181818181818
3153,3041092,12612,0.04836405293308724,0.75,0.975609756097561
3154,3041704,12616,0.1310172218582434,0.25,0.9285714285714286
3155,3044012,12620,0.06835907886799356,0.25,0.9655172413793104
3156,3044848,12624,0.09421080448515505,0.5,0.9714285714285714
3157,3045844,12628,0.09580100918105582,0.25,0.9523809523809523
3158,3046648,12632,0.10155662693967106,0.75,0.9821428571428571
3159,3047420,12636,0.08318641820323174,0.5,0.9797979797979798
3160,3048416,12640,0.11895483477514157,0.25,0.9787234042553191
3161,3049988,12644,0.08675752245987033,1.0,1.0
3162,3050728,12648,0.1329650616274486,0.5,0.983739837398374
3163,3051372,12652,0.11391933268229318,0.5,0.9859154929577465
3164,3052176,12656,0.13241964940422177,1.0,1.0
3165,3053204,12660,0.1522327810856623,0.5,0.9615384615384616
3166,3053912,12664,0.09121477145397953,0.75,0.9803921568627451
3167,3054684,12668,0.09174922659541884,0.75,0.9896907216494846
3168,3055552,12672,0.08256445203359909,0.75,0.9807692307692307
3169,3056068,12676,0.09753238081253685,1.0,1.0
3170,3057064,12680,0.08661512132079113,0.75,0.9859154929577465
3171,3057868,12684,0.1581023351629465,0.75,0.9879518072289156
3172,3058960,12688,0.07982163358327819,0.5,0.9333333333333333
3173,3060148,12692,0.0987947257582526,0.75,0.9931972789115646
3174,3060856,12696,0.09272990144992871,1.0,1.0
3175,3061692,12700,0.10522576389304181,0.75,0.9946808510638298
3176,3063360,12704,0.098335662286222,0.75,0.9883720930232558
3177,3064516,12708,0.08661464076208114,0.5,0.9647058823529412
3178,3065480,12712,0.11724442292473448,0.25,0.967391304347826
3179,3066092,12716,0.07447285868477274,0.75,0.9887640449438202
3180,3067344,12720,0.09255319458091574,0.75,0.9908256880733946
3181,3068692,12724,0.09321832402910367,0.75,0.9791666666666666
3182,3069144,12728,0.10590717101859995,0.75,0.9743589743589743
3183,3069916,12732,0.1174600704391751,0.5,0.9787234042553191
3184,3071104,12736,0.0820223246189255,0.75,0.9932885906040269
3185,3071908,12740,0.0953395020594098,0.75,0.9905660377358491
3186,3072456,12744,0.10135026592622005,0.75,0.967741935483871
3187,3073388,12748,0.09916179590439649,0.75,0.9767441860465116
3188,3074288,12752,0.10633608015239104,0.75,0.9855072463768116
3189,3074964,12756,0.1390840662639914,0.75,0.976
3190,3076440,12760,0.09857766792680976,0.75,0.9846153846153847
3191,3077276,12764,0.08707033697939012,0.5,0.975609756097561
3192,3077664,12768,0.1344128072270089,0.75,0.9821428571428571
3193,3078052,12772,0.10029230278412055,0.75,0.9875
3194,3078760,12776,0.11669654363190655,0.25,0.9772727272727273
3195,3079788,12780,0.1291703750865814,0.75,0.992
3196,3080368,12784,0.08600125415999428,0.75,0.9904761904761905
3197,3081172,12788,0.10368260512345753,0.25,0.968421052631579
3198,3081944,12792,0.11367678602569244,0.5,0.9574468085106383
3199,3082748,12796,0.1046390045991622,1.0,1.0
3200,3083424,12800,0.1387398067836835,0.5,0.9649122807017544
3201,3084068,12804,0.10102365467207339,0.75,0.9897959183673469
3202,3084616,12808,0.10393814111792718,0.75,0.9878048780487805
3203,3086220,12812,0.08660402570159181,0.5,0.9666666666666667
3204,3086768,12816,0.11864764649328767,1.0,1.0
3205,3087540,12820,0.11656367438852742,0.75,0.9821428571428571
3206,3088728,12824,0.11763864954168472,0.75,0.9849624060150376
3207,3089372,12828,0.11015418934857035,0.75,0.9841269841269841
3208,3089760,12832,0.12177421220794056,0.75,0.9743589743589743
3209,3091012,12836,0.11890829877505202,0.75,0.9904761904761905
3210,3091720,12840,0.11130283633323836,0.75,0.990990990990991
3211,3092748,12844,0.08528860289880891,1.0,1.0
3212,3093392,12848,0.12499900000050615,1.0,1.0
3213,3093972,12852,0.17026782817304065,0.25,0.9193548387096774
3214,3095768,12856,0.1256554845287845,0.75,0.9736842105263158
3215,3096828,12860,0.08243131327029742,0.75,0.9928571428571429
3216,3097440,12864,0.10457669310090066,0.25,0.961038961038961
3217,3098276,12868,0.12769949268114067,0.5,0.9770114942528736
3218,3099048,12872,0.12403229585198179,0.5,0.9767441860465116
3219,3100012,12876,0.11999526958316592,1.0,1.0
3220,3100752,12880,0.09588281191120608,0.75,0.9767441860465116
3221,3101652,12884,0.0997650278179892,0.75,0.9850746268656716
3222,3102232,12888,0.13382848024722788,0.75,0.9891304347826086
3223,3102844,12892,0.10531744392002657,0.5,0.9487179487179487
3224,3105088,12896,0.10382190057749283,0.5,0.9870967741935484
3225,3105764,12900,0.09739182462648932,1.0,1.0
3226,3106664,12904,0.11088783862920301,1.0,1.0
3227,3108268,12908,0.09122845362418508,0.5,0.9801980198019802
3228,3108944,12912,0.09705448649957449,0.5,0.9753086419753086
3229,3109876,12916,0.10032907588197451,0.5,0.9805825242718447
3230,3110968,12920,0.1056557324054157,1.0,1.0
3231,3112732,12924,0.11783313021712095,0.5,0.9824561403508771
3232,3113152,12928,0.10426553913035788,1.0,1.0
3233,3114052,12932,0.10248141854792132,0.5,0.9672131147540983
3234,3114984,12936,0.10208597794436418,0.75,0.984375
